source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-12-03,place,인헌동 보물섬 작은도서관,작은도서관,관악구,서울특별시 관악구 남부순환로246가길 20,37.475044,126.9653243,인헌동 보물섬 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;19766,인헌동 보물섬 작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,24,19766,8,246,5,14,서울특별시 관악구 남부순환로246가길 20,서울특별시 관악구청,02-889-4941,590,1497,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-12-03,place,남현동 우리작은도서관,작은도서관,관악구,서울특별시 관악구 남현1가길 29,37.47468786,126.9778675,남현동 우리작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;18519,남현동 우리작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,60,18519,3,288,5,14,서울특별시 관악구 남현1가길 29,서울특별시 관악구청,02-525-1334,939,2448,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-12-03,place,신림동 굴렁쇠작은도서관,작은도서관,관악구,서울특별시 관악구 신림동길 14,37.487372,126.927118,신림동 굴렁쇠작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7174,신림동 굴렁쇠작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,12,7174,3,9,5,14,서울특별시 관악구 신림동길 14,서울특별시 관악구청,02-877-2727,499,1037,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-12-03,place,신사동 해오름작은도서관,작은도서관,관악구,서울특별시 관악구 조원로 142,37.48540905,126.9180954,신사동 해오름작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8244,신사동 해오름작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,8244,1,24,5,14,서울특별시 관악구 조원로 142,서울특별시 관악구청,02-853-7336,369,695,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-12-03,place,미성동 책의향기작은도서관,작은도서관,관악구,서울특별시 관악구 난곡로 249,37.476132,126.915527,미성동 책의향기작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8102,미성동 책의향기작은도서관,서울특별시,관악구,작은도서관,토+일+공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,8102,0,25,5,14,서울특별시 관악구 난곡로 249,서울특별시 관악구청,02-830-5312,396,721,http://lib.gwanak.go.kr/,2025-12-03,3200000,서울특별시 관악구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-08-31,place,전의도래샘작은도서관,작은도서관,없음,세종특별자치시 조치원읍 신흥샛터3길3,36.59737886,127.2941559,전의도래샘작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;12179,전의도래샘작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,30,12179,1,0,5,14,세종특별자치시 조치원읍 신흥샛터3길3,세종특별자치시,044-301-5861,281,281,https://www.smalllibrary.org/library/detail/1048936,2025-08-31,5690000,세종특별자치시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-08-31,place,연동면작은도서관,작은도서관,없음,세종특별자치시 연동면 장욱진로7,36.5553423,127.3273282,연동면작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3469,연동면작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,20,3469,0,0,5,14,세종특별자치시 연동면 장욱진로7,세종특별자치시,044-301-5318,99,99,https://www.smalllibrary.org/library/detail/3003376,2025-08-31,5690000,세종특별자치시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,The Way 작은도서관,작은도서관,서구,인천광역시 서구 서곶로 341 (연희동),37.54822157,126.6766898,The Way 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5521,The Way 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,15,5521,0,0,2,7,인천광역시 서구 서곶로 341 (연희동),,032-577-6350,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,글잎새 작은도서관,작은도서관,서구,인천광역시 서구 승학로495번길 4-14 (검암동),37.56574195,126.6761717,글잎새 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1290,글잎새 작은도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,15,1290,0,0,0,0,인천광역시 서구 승학로495번길 4-14 (검암동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,하늘샘 도서관,작은도서관,서구,인천광역시 서구 완정로34번길 55 (마전동),37.59780318,126.674779,하늘샘 도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3000,하늘샘 도서관,인천광역시,서구,작은도서관,휴관,00:00,00:00,00:00,00:00,00:00,00:00,20,3000,0,0,0,0,인천광역시 서구 완정로34번길 55 (마전동),,032-562-5292,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,꿈을 굽는 작은도서관,작은도서관,서구,인천광역시 서구 원당대로 860 (당하동),37.59328217,126.6968709,꿈을 굽는 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;6482,꿈을 굽는 작은도서관,인천광역시,서구,작은도서관,금+일+법정공휴일,14:00,18:00,14:00,18:00,00:00,00:00,16,6482,0,0,2,7,인천광역시 서구 원당대로 860 (당하동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,동행 작은도서관,작은도서관,서구,인천광역시 서구 고래울로 6-1 (가좌동),37.48846687,126.6837645,동행 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1138,동행 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,11:00,15:00,11:00,15:00,00:00,00:00,22,1138,0,0,0,0,인천광역시 서구 고래울로 6-1 (가좌동),,032-258-1062,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,아라꿈 도서관,작은도서관,서구,인천광역시 서구 정서진로 651 (시천동),37.57093944,126.6730774,아라꿈 도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1350,아라꿈 도서관,인천광역시,서구,작은도서관,법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,26,1350,0,0,0,0,인천광역시 서구 정서진로 651 (시천동),,032-569-6671,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,루원시티센트럴타운 작은도서관,작은도서관,서구,"인천광역시 서구 봉오재1로 36 (신현동, 루원시티센트럴타운)",37.520482,126.6668257,루원시티센트럴타운 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1048,루원시티센트럴타운 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,14,1048,0,0,0,0,"인천광역시 서구 봉오재1로 36 (신현동, 루원시티센트럴타운)",,032-572-8561,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,이든샘 작은도서관,작은도서관,서구,인천광역시 서구 봉화로69번길 3 (오류동),37.59946756,126.6374502,이든샘 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2726,이든샘 작은도서관,인천광역시,서구,작은도서관,일+월+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,36,2726,0,0,2,7,인천광역시 서구 봉화로69번길 3 (오류동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,신현어린이도서관,작은도서관,서구,인천광역시 서구 새오개로111번안길 19 (신현동),37.52221027,126.6632878,신현어린이도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1556,신현어린이도서관,인천광역시,서구,작은도서관,월~목+법정공휴일,18:00,20:00,13:00,18:00,00:00,00:00,30,1556,0,0,2,7,인천광역시 서구 새오개로111번안길 19 (신현동),,032-000-0000,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,S.F 영어 작은도서관,작은도서관,서구,인천광역시 서구 심곡로 17-1 (심곡동),37.54244373,126.6716546,S.F 영어 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2300,S.F 영어 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,2300,0,0,2,7,인천광역시 서구 심곡로 17-1 (심곡동),,032-563-0602,,,,2025-11-14,3560000,인천광역시 서구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-14,place,꿈땅 작은도서관,작은도서관,서구,인천광역시 서구 검암로30번길 21 (검암동),37.56719611,126.6826249,꿈땅 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;4750,꿈땅 작은도서관,인천광역시,서구,작은도서관,월+법정공휴일,10:00,17:00,10:00,15:00,00:00,00:00,24,4750,0,0,2,7,인천광역시 서구 검암로30번길 21 (검암동),,032-563-0019,,,,2025-11-14,3560000,인천광역시 서구
