latitude,longitude,relicsNm,appnNo,relicsKnd,relicsSe,rdnmadr,lnmadr,appnDate,posesnSe,ownerNm,scale,makePd,picInfo,relicsIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
37.71702211,126.5521924,통진현감부사선정비,5호,유형문화유적,비석,경기도 김포시 월곶면 군하로276번길 20,경기도 김포시 월곶면 군하리 83-2,1986-03-03,국유,김포시장,,조선,,"17기의 비군으로 모두 우리 고장에 부임해와 선정을 베풀었던 현감, 부사, 관찰사 등 목민관들의 선정 불망비로 이루어져 있다. 조선 중기에서 말기에 걸쳐 건립된 것들로서 지방사와 역대 행정관들의 치적으로 연구하는데 좋은 자료가 되고 있으며 1986년 3월 3일 향토유적 제5호로 제정되었다.",031-980-2484,경기도 김포시청,2025-06-26,4090000,경기도 김포시
34.80276076,126.1195584,암태 남강진 공적비군,향토유형제9호,유형문화유적,비석,,전라남도 신안군 암태면 와촌리 685-6,2009-11-16,사유,,공적비 2기,조선후기,https://www.shinan.go.kr/module/culture_tour/data/culture_local/1755499465.jpg,18세기 후반 섬 주민들이 겪고 있던 불합리한 세금과 부역의 폐단을 해결해 준 전라우수사 김처한과 관찰사 이호준을 기리기 위해 세운 공적비,061-240-8655,전라남도 신안군청,2025-11-26,5010000,전라남도 신안군
35.03577331,126.2393573,지도 태천리 노거수림,향토기념물제1호,기념물,자연유산,,전라남도 신안군 지도읍 태천리 1175,2009-11-16,사유,,팽나무 등 30그루,조선시대,https://www.shinan.go.kr/module/culture_tour/data/culture_local/1755499577.jpg,"마을의 평안과 단합을 기원하는 태천마을 당제의 할아버지당으로, 팽나무, 엄나무, 느티나무 등 30여 그루의 나무들이 숲을 이루고 있음",061-240-8655,전라남도 신안군청,2025-11-26,5010000,전라남도 신안군
34.99852342,126.1362317,문준경전도사 순교지,향토기념물제2호,기념물,건조물,,전라남도 신안군 증도면 증동리 산 220-3 외,2009-11-16,국유,,묘소 및 기념비,1950년,https://www.shinan.go.kr/module/culture_tour/data/culture_local/1755499725.jpg,한국 개신교 최초의 여성 순교자이며 섬 선교의 어머니라 불리는 문준경 전도사가 순교한 곳,061-240-8655,전라남도 신안군청,2025-11-26,5010000,전라남도 신안군
36.58120057,128.1475638,상주 추원재,제564호,유형문화유적,문화유산자료,경상북도 상주시 이안면 나한양범길 294,경상북도 상주시 이안면 양범리 31,2010-03-11,사유,,1곽(2동),조선시대,,"추원재는 진주강씨 찬성공파 종중 재사로 1704년에 강영숙(~1504)과 그 장자 호·차자 택·삼자 온·사자 준의 묘역 아래에 후손 강진·강로·강석경이 건립하였다. 현재 묘제를 지내고 묘소의 수호뿐만 아니라 후손들의 회합을 도모하는 장소로 이용되고 있다. 창건 이후 1830년 퇴락해진 건물을 문중 사람들이 뜻을 모아 재물을 보태어 중건하고 그 상량문을 대청 상부 종도리에 밀봉해 놓았다.1830년 중건한 강당형 재실인 추원재는 넉넉한 부재를 사용하여 튼실하게 잘 지은 건물로 중건 당시 모습이 거의 대부분 잘 남아 있다. 건물의 연륜을 짐작케하는 청방간 창호 형식, 내구와 기밀성을 높이기 위하여 공들여 다듬은 창받이 턱소란, 예스럽고 소박한 멋을 지닌 까치발 등이 작지만 돋보이는 건물이다.",000-0000-0000,개인,2024-12-10,5110000,경상북도 상주시
36.54331972,128.1535354,상주 쾌재정,제581호,유형문화유적,문화유산자료,경상북도 상주시 이안면 함창로 41-61,경상북도 상주시 이안면 이안리 438+경상북도 상주시 이안면 가장리 230-1,2011-01-03,사유,,1동,조선시대,,"쾌재정은 상주군 이안면 가장리에 있는 정자이다. 조선초기의 문신이며 문장가, 중종반정공신으로 인천군(仁川君)에 책봉되었던 나재(懶齋) 채수(蔡壽,1449～1515)가 중종반정 이후 이조참판직에서 물러나 낙향하여 지은 정자이다.그가 쾌재정에서 지은 최초의 한글소설 〈설공찬전〉은 당시 훈구대신과 신진사류의 갈등이 본격화되는 정치적 상황에서 저승을 다녀온 주인공 설공찬이 당시의 정치적 인물에 대한 염라대왕의 평을 소설화한 작품이다. 〈홍길동전〉보다 100년 앞선 최초의 한글소설 〈설공찬전〉의 산실인 쾌재정은 채수의 삶과 학문이 녹아있는 정자이다.18세기 후반에 지어진 산정형(山頂形) 정자로서 쾌재정이 보여주는 익공형식과 화반장식, 처마 앙곡 등의 수법은 건축적 가치가 있는 것으로 평가되며, 최초의 한글소설인〈설공찬전〉이 이곳에서 지어졌다는 역사성을 인정하여 문화재자료로 지정한다.",000-0000-0000,인천채씨 양정공파 종중,2024-12-10,5110000,경상북도 상주시
36.44569447,127.9572569,신봉리 석조보살입상,제126호,유형문화유적,문화유산자료,,경상북도 상주시 화서면 신봉리 산51,1985-08-05,국유,,1구,고려시대,,"경상북도 상주시 화서면 신봉리 국도변에 서 있는 높이 230㎝의 보살상으로, 넓적한 1매의 화강암에 돋을새김 하였다. 머리에는 3면보관을 쓰고 있으며, 관에는 작은 부처 3구와 관대(冠帶)장식이 돋을새김되어 있다. 얼굴은 마멸이 심하나 윤곽이 풍만하고 이목구비가 반듯하다. 양 어깨에 걸친 옷은 옷주름이 간결하고 두껍게 표현되어 있다. 불신의 뒷부분에는 불꽃무늬가 새겨진 둥근 형태의 머리광배와 배(舟)모양의 몸광배를 1줄의 굵은 선으로 구분했다.간결하면서도 장식성이 적고 둔화된 표현 양식으로 보아 고려 전기에 만들어진 것으로 추정된다.",000-0000-0000,정보없음,2024-12-10,5110000,경상북도 상주시
36.4591647,128.2403521,낙상동 폐탑,제127호,유형문화유적,문화유산자료,경상북도 상주시 사벌국면 경천로684(상주박물관 야외전시실),경상북도 상주시 사벌국면 삼덕리 361,1985-08-05,국유,,1기,신라시대,,"이 폐탑은 당초 상주 낙상천에서 사벌면 금흔리(흔국마을)로 가는 석문정 고개에서 우측 산록으로 50m 지점에 있었다. 이곳을 사람들이 절골이라 부르며 과수원의 남향 45도 경사진 비탈에 탑재가 흩어져 있었던 것을 1982년 4월 19일에 처음 발견하였다. 중부 내륙고속도로 제13구간에 속하여 2000년 5월 23일 임시로 충의사에 옮겨 놓았다. 잔존하는 부재는 대부분 옥개석이며 낙수면 일부는 잘려졌고, 옥신을 따로 만든 것이 보이나 상층으로 구성된 옥개석은 탑신이 붙어진 채 치석(治石)하였다. 지상에 나타난 석탑 재료는 정확히 전모를 알 수 없으나, 5층탑으로 추정되며 매몰되거나 반출되었으리라 생각된다. 이 탑은 법당 남향으로 건립되고 정남향 언덕에 탑이 세워져 부처님과 탑과 태양이 일직선으로 대칭되게 배치된 것으로 추정하고 있다. 탑 주변에는 단선문의 통일신라 시대 와편과 어골문 와편이 많이 산재한 것으로 보아 신라부터 고려 시대까지는 존속했던 절의 탑이었음을 추정할 수 있다.",054-537-6753,상주박물관,2024-12-10,5110000,경상북도 상주시
36.29769038,128.1373008,무곡리 삼층석탑,제128호,유형문화유적,문화유산자료,,경상북도 상주시 공성면 무곡리 산46-1,1985-08-05,국유,,1기,고려시대,,"무곡리 삼층석탑은 본디 연암산(기양산) 무곡리 산 37의 2번지에 있던 것을 무곡리 330번지의 밭으로 하산시킨 것이다. 탑이 섰던 자리는 옛 절터로서 지금도 와편이 많이 채집되나 절 이름을 알 수 없다. 탑이 넘어진 것을 본 마을 주민들이 1982년 6월 800m 정도의 산밑으로 옮겨 놓았고 상대갑석(上대甲石)은 운반하기 용이하게 4개로 등분하여 마을까지 운반하였다. 화강석으로 조성한 석탑의 제 1.2 탑신은 없어지고 그와 부재는 완전한 3층 석탑일 것이라. 현재 복원한 것도 삼층석탑이다. 고려시대에 조성한 이 폐탑의 크기는 전체 높이 4.95m, 기단 폭 1.40m, 1층 옥개석 1.05m정도이며, 현재 남은 부재는 1.2.3층 옥개석 3점, 탑신(3층) 1점, 상대갑석 4점, 석동(연화대석) 1점 등이다.",000-0000-0000,정보없음,2024-12-10,5110000,경상북도 상주시
36.3754405,128.1893892,무양동 석조귀부,제129호,유형문화유적,문화유산자료,,경상북도 상주시 거동동 산99-10,1985-08-05,국유,,1기,조선시대,,"이 석조귀부가 원래는 무양동 1-1번지(비석거리)에 있었으나 현 위치로 이건 하였지만 그 시기는 알 수 없다. 조각이 온화한 감을 주며 윤곽은 둥글고 높은 편이다. 귀갑문과 배면상에 연화좌와 장방형의 비좌만을 조각한 것으로 보아 조선시대 전기에 유행했던 수법으로 보인다. 이 석조귀부는 본디 무양동 1-1번지에 있던 것을 현 위치로 옮겨 놓았다. 조선기의 것으로는 상태가 완전하며 거귀부(巨龜趺)다. 비석과 이수(이首)는 없어졌으나 화강석에 조각한 귀부로서 윤곽은 둥글고 높은 편이다. 표현이 온화한 편이며, 귀갑문(龜甲文)이나 절육표현(絶肉表現)은 없고 배면상(背面上)에 연화좌 표현은 조선 태조 헌릉비나 영암(靈岩) 도갑사(道岬寺) 도선국사비, 삼전도비(三田渡碑) 등의 조선 전기에 유행하던 수법을 보이고 있다. 전장은 190cm, 최대 폭은 160cm, 전고 990cm, 비좌장 124cm, 비좌폭 57cm 등으로 원래는 상주에서 서울로 가는 길목, 비석거리에 있었다.",054-532-7789,허브나라,2024-12-10,5110000,경상북도 상주시
36.22691579,127.779845,용산 시금리 원모재,68,기념물,건조물,,충청북도 영동군 용산면 시금리 428-1,2011-12-18,사유,,,,,"원모재는 안렴사공(按廉使公) 구(矩)와 청산현감을 지낸 온(蘊)의 재실로 1917년 처음짓고 1990년 중수함. 시금리에는 두 분의 묘소와 안렴사공 유허비각까지 있어 지역 문중사 연구에 중요한 장소임.원모재는 성산배씨 입향조 관련된 재실로서 지붕이 변형되었으나, 주요 부재와 건물 중수관련된 기록이 잘 남아있고 마을입구 유허비, 입향조 묘소 등이 있어 보존가치가 뛰어남",043-740-3203,충청북도 영동군청,2023-12-05,4440000,충청북도 영동군
36.83343433,126.990828,독성서사,아산시 유형문화유적 제1호,유형문화유적,건조물,충청남도 아산시 염치읍 동정길213번길 37-10,충청남도 아산시 염치읍 동정리 179,2006-03-07,사유,임종순,건물2동+비석1기+편액1점,조선,,"독성서원(獨醒書院)은 본래 경향 유림들의 발의로 철종 9(1858)년 독성서사(獨醒書社)로 세워 해마다 제향을 받들어 오다가 만 10년되던 해 고종 5(1868)년9월 대원군의 훼철령(毁撤令)으로 헐려진 것을 2004년 4월 30일 복설(復設)한 서원으로서 배향위는 효정공(孝貞公) 죽실(竹室) 임홍망(任弘望)(1635~1715), 충정공(忠定公) 강개옹(慷槪翁) 임창(任敞) (1652~1723), 충헌공(忠憲公) 서재(西齋) 임징하(任徵夏) (1687~1730), 문경공(文敬公) 전재(全齋) 임헌회(任憲晦)(1811~1876) 4위 선생이다.",041-536-8775,충청남도 아산시,2024-10-31,4520000,충청남도 아산시
36.74405292,127.0633404,효자전효원정려,아산시 유형문화유적 제2호,유형문화유적,건조물,,충청남도 아산시 배방읍 회룡리 산48,2006-03-07,사유,천안전씨종중,건물1동+비석1기,조선,,"전효원(全孝源, 1760~미상)은 천안전씨로 정려가 자리한 아산시 배방읍 회룡리에서 태어났다. 어려서 부터 기골이 장대하였다고 하며, 총명하고 영리한데다 온화한 성품과 지극한 효성으로 항상 부모의 뜻을 따랐다. 또한 형제간에도 남다른 우애로 부모님 마음을 기쁘게 하였다. 부모님의 병환에는 머리맡을 떠나지 않았는데, 아버지의 병환이 위독하자 손가락을 잘라 피를 흘려드려 7일간을 더 회생하게 하였다. 그러나 결국 아버지가 세상을 떠나니 그의 애통함은 보는 이로 하여금 감동케 하였다. 이에 도내 유림들이 전효원의 효행을 기록하여 상소하니 조봉대부 동몽교관(朝奉大夫童의 벼슬과 효자 정려를 내렸다 정려는 蒙敎官) . 배방읍 회룡리 남쪽 불처당 길가에 세워져 있으며, 정려기에 ‘孝子學生全孝源之閭 上之七年辛丑命銘旌閭’라 기록되어 있다. 또한 정려 내부에 세워진 별도의 효자비에 ‘孝子碑 孝子天安全孝源 文孝公栢軒后’라 쓰여 있으며, 하단 일부가 훼손되었다. 비석은 1843년(헌종 9)에 세운 것이다.",041-536-8775,충청남도 아산시,2024-10-31,4520000,충청남도 아산시
36.75435466,127.0690116,회룡리 3층석탑,아산시 유형문화유적 제3호,유형문화유적,건조물,,충청남도 아산시 배방읍 회룡리 83-2,2006-03-07,사유,이영훈,석탑 1기,고려,,"삼층석탑 전면에 15년 전에 들어선 민가가 있기 전에는 멀리서도 삼층석탑이 보였으나 지금은 민가에 가려 보이지 않는다. 석탑의 관리는 15년 전까지 석탑 뒤편에 살던 노부부가제초와 청소를 하였으나 모두 돌아가신 후 현재는 마을 이장이 주도가 되어 1년에 한두번 7월이나 추석 즈음에 주변 제초를 하는 정도이며, 특별히 주기적인 관리는 못하고 있다. 삼층석탑은 화강석으로 조성한 기단부, 탑신부, 그리고 상륜으로 구성되어 있는데 기단이 상륜은 본래의 모습은 아닌 것으로 추정된다.탑의 전체 규모는 250㎝의 높이를 지니고 있고 이중 기단은 95㎝의 높이를, 상륜은 25㎝의 높이인데 탑신부의 경우 초층의 옥신석이 크고 이와는 상당히 낮게 결구한 것이다. 기단을 보면 하단에 지대석으로 자연석을 두고 있으며 하층의 저석으로서 방형의 화강석 1매를 15㎝ 높이에 한변 120㎝의 하층기단 저석을 이루고 있다. 그 위에 상대 중석으로서 4매의 판석을 결구하여 올리고 있는데 우주나 탱주의 표현이 없는 화강석이다. 상대의 갑석은 상하석에 아무런 장식이 없는 방형의 석판형태를 사용하는바 한변이 105㎝의 키기이다. 탑신부는 초층의 옥신석이 50㎝의 높이를 지니고 있는 1매석으로 각 모서리에 우주를 조출하여 결구하였으며 옥개석은 낙수면의 경사가 심하나 전각의 반전이 없는 것을 좁게 4단의 층급받침을 두어 올리고 있다. 이 옥개석의 상단에는 옥신 받침이 두껍게 표현되어 있다.옥신석의 경우 2층과 3층은 높이가 10㎝ 내외로 낮은 형태이고 옥개석은 3층의 경우 층급받침이 3단만 이루어져 있다.상륜은 본래의 석탑과는 관련이 없는 것으로 보인다. 잡석형태를 두 개 올려 표현한 것인데 정확한 형태를 갖추고 있지 못하다.",041-536-8775,충청남도 아산시,2024-10-31,4520000,충청남도 아산시
